base_size,layer_index,petal_index,opening_degree,cp1_x,cp1_y,cp2_x,cp2_y,cp3_x,cp3_y,cp4_x,cp4_y,cp5_x,cp5_y,cp6_x,cp6_y,cp7_x,cp7_y,cp8_x,cp8_y,extrude_depth
3.465268,0,4,0.976821,-0.300198,0.0,-0.405022,0.654351,-0.30182,1.538165,-0.172122,2.249407,-0.000589,2.504182,0.169214,2.379431,0.276003,1.488212,0.424618,0.626803,0.011444
3.465268,1,0,0.976821,-0.314936,0.0,-0.46289,0.738995,-0.340747,1.612573,-0.20176,2.810451,0.064522,2.963107,0.197974,2.618137,0.332868,1.724467,0.45139,0.68817,0.011678
3.465268,1,1,0.976821,-0.324897,0.0,-0.436638,0.724698,-0.327773,1.639501,-0.197826,2.796395,0.055254,2.986414,0.187724,2.743059,0.323035,1.630415,0.459517,0.671812,0.011289
3.465268,1,2,0.976821,-0.337501,0.0,-0.460457,0.660596,-0.320433,1.689127,-0.191073,2.639359,0.066045,2.767602,0.201194,2.89396,0.321799,1.717692,0.45388,0.652129,0.010942
3.465268,1,3,0.976821,-0.330121,0.0,-0.459332,0.702748,-0.322574,1.74852,-0.197595,2.911564,0.067504,2.838953,0.199913,2.637808,0.350028,1.721901,0.472826,0.713855,0.011316
3.465268,1,4,0.976821,-0.321229,0.0,-0.445822,0.670158,-0.322228,1.780454,-0.178786,2.643468,0.069418,2.757579,0.192478,2.668781,0.333581,1.623421,0.44076,0.706908,0.011072
3.465268,1,5,0.976821,-0.320081,0.0,-0.465557,0.724975,-0.297616,1.771766,-0.19556,2.853458,0.070325,2.843794,0.2025,2.802989,0.315623,1.602999,0.46106,0.721888,0.011135
3.465268,1,6,0.976821,-0.312771,0.0,-0.448606,0.695197,-0.326516,1.684039,-0.188762,2.648319,0.055507,2.789828,0.196837,2.717372,0.323181,1.71279,0.468233,0.675756,0.010815
3.465268,1,7,0.976821,-0.309796,0.0,-0.427722,0.683001,-0.31192,1.667701,-0.187762,2.764039,0.059624,2.770513,0.20063,2.768899,0.332774,1.796717,0.478235,0.694439,0.011162
3.465268,2,0,0.976821,-0.37211,0.0,-0.517348,0.79294,-0.363441,1.91208,-0.220672,3.045656,0.137145,3.37371,0.220857,3.102901,0.355914,1.893782,0.514052,0.789389,0.009689
3.465268,2,1,0.976821,-0.387322,0.0,-0.499547,0.771511,-0.352035,1.915279,-0.215896,3.103984,0.130821,3.179923,0.221122,3.043721,0.336355,1.883673,0.527302,0.802827,0.009622
3.465268,2,2,0.976821,-0.35124,0.0,-0.513406,0.833485,-0.369546,1.858868,-0.217563,3.120814,0.129584,3.059673,0.206306,2.956219,0.35993,1.901507,0.463794,0.808231,0.00961
3.465268,2,3,0.976821,-0.358228,0.0,-0.518572,0.785066,-0.365746,1.941996,-0.216702,3.144574,0.134906,3.185796,0.220061,3.046559,0.360035,1.949428,0.498066,0.791349,0.009695
3.465268,2,4,0.976821,-0.359763,0.0,-0.507273,0.834565,-0.37113,1.913078,-0.211848,3.023844,0.139296,3.054589,0.219309,3.100958,0.38288,1.886921,0.509813,0.768981,0.010051
3.465268,2,5,0.976821,-0.351988,0.0,-0.520033,0.801338,-0.361337,1.951566,-0.225567,2.86834,0.136764,3.188397,0.219659,3.047528,0.363476,1.779311,0.509004,0.766188,0.009799
3.465268,2,6,0.976821,-0.347552,0.0,-0.518837,0.809459,-0.361297,1.864676,-0.211863,2.986213,0.13114,3.234578,0.21429,3.107987,0.36229,1.957772,0.498438,0.780888,0.00999
3.465268,2,7,0.976821,-0.352359,0.0,-0.524843,0.779891,-0.383482,1.813727,-0.207592,3.226705,0.136798,3.149197,0.209585,3.0642,0.370305,1.929436,0.509778,0.799261,0.009398
3.465268,2,8,0.976821,-0.370843,0.0,-0.493621,0.786193,-0.352693,1.836255,-0.220011,3.079728,0.142709,3.063621,0.217502,3.043305,0.374657,1.889976,0.504087,0.819557,0.00975
3.465268,2,9,0.976821,-0.347347,0.0,-0.484004,0.785469,-0.367155,1.862196,-0.221868,3.071341,0.138275,3.128464,0.21779,2.972451,0.351254,1.867714,0.497048,0.766379,0.009805
3.465268,2,10,0.976821,-0.362098,0.0,-0.488523,0.796915,-0.37737,1.978855,-0.210621,2.904207,0.136022,3.082735,0.218267,3.064706,0.360822,1.967035,0.516037,0.793276,0.00977
3.465268,2,11,0.976821,-0.345835,0.0,-0.478134,0.746403,-0.366049,1.993356,-0.224473,3.116342,0.138262,3.222176,0.216408,3.09668,0.374318,1.812246,0.526651,0.787158,0.010218
3.465268,2,12,0.976821,-0.37261,0.0,-0.503789,0.820357,-0.367627,1.829306,-0.213537,3.1206,0.131159,3.20915,0.213587,3.201095,0.380348,1.9685,0.505477,0.781139,0.009932
3.521576,0,0,0.168823,-0.243226,0.0,-0.344804,0.799166,-0.256491,1.930219,-0.157464,3.123292,-0.000785,3.138618,0.15159,2.982342,0.253762,1.965639,0.340753,0.793082,0.017725
3.521576,0,1,0.168823,-0.258728,0.0,-0.359231,0.814843,-0.251863,1.952478,-0.155411,3.073811,0.007514,3.226997,0.162763,3.010101,0.250564,2.004708,0.367838,0.786808,0.016419
3.521576,0,2,0.168823,-0.260691,0.0,-0.352879,0.798949,-0.249268,1.886808,-0.159125,3.067366,-0.00088,3.228403,0.153329,3.135349,0.257412,1.913087,0.370289,0.785884,0.01593
3.521576,0,3,0.168823,-0.257169,0.0,-0.361568,0.80783,-0.250268,1.969626,-0.155129,3.023735,-0.001006,3.108243,0.149251,3.346916,0.262804,1.921964,0.347439,0.820923,0.016959
3.521576,0,4,0.168823,-0.260488,0.0,-0.359574,0.837774,-0.248194,2.019387,-0.144147,3.150775,0.006012,3.280407,0.15526,3.15686,0.245979,2.049896,0.35408,0.807506,0.01721
3.521576,1,0,0.168823,-0.26447,0.0,-0.407212,0.916396,-0.299663,2.123636,-0.170963,3.583515,0.006702,3.469288,0.179759,3.649015,0.303477,2.107616,0.406887,0.981823,0.01487
3.521576,1,1,0.168823,-0.287918,0.0,-0.40242,0.90367,-0.281038,2.166963,-0.173734,3.318665,0.018481,3.62467,0.171373,3.408,0.282205,2.201331,0.404493,0.935408,0.015306
3.521576,1,2,0.168823,-0.281163,0.0,-0.396701,0.873058,-0.289403,2.345428,-0.175419,3.560921,0.007292,3.685304,0.173002,3.473304,0.303598,2.199615,0.399299,0.964368,0.015872
3.521576,1,3,0.168823,-0.287084,0.0,-0.418132,0.889605,-0.305943,2.226305,-0.161958,3.520987,0.007971,3.701988,0.175747,3.578251,0.29882,2.25687,0.394143,0.842637,0.015452
3.521576,1,4,0.168823,-0.279986,0.0,-0.387864,0.924359,-0.289262,2.204471,-0.172435,3.468016,0.005701,3.531061,0.172954,3.38948,0.277519,2.225457,0.411427,0.917039,0.014412
3.521576,1,5,0.168823,-0.27814,0.0,-0.391664,0.889107,-0.295374,2.153307,-0.177209,3.491569,0.011542,3.724062,0.179583,3.559189,0.273051,2.245056,0.412701,0.905602,0.014997
3.521576,1,6,0.168823,-0.295895,0.0,-0.40151,0.899016,-0.282256,2.052066,-0.166923,3.550988,0.01252,3.608108,0.168639,3.776137,0.280655,2.055069,0.398982,0.889981,0.014659
3.521576,1,7,0.168823,-0.286896,0.0,-0.387703,0.938072,-0.286454,2.356918,-0.175815,3.648613,0.014238,3.573868,0.171137,3.501738,0.292021,2.26009,0.427374,0.973501,0.014669
3.521576,2,0,0.168823,-0.332485,0.0,-0.445015,1.013341,-0.326533,2.3144,-0.192203,4.260671,0.027499,4.330106,0.187792,3.843451,0.308468,2.36385,0.452035,1.057782,0.013072
3.521576,2,1,0.168823,-0.320504,0.0,-0.452637,0.987958,-0.330851,2.490779,-0.196918,4.134533,0.020415,4.178732,0.19187,4.092731,0.318351,2.49519,0.439615,1.014851,0.013114
3.521576,2,2,0.168823,-0.317557,0.0,-0.465356,0.974725,-0.314817,2.413739,-0.198925,4.050526,0.014539,4.136085,0.186784,4.131625,0.314611,2.463174,0.445093,1.039498,0.012974
3.521576,2,3,0.168823,-0.33259,0.0,-0.430936,1.025402,-0.320695,2.452728,-0.183216,3.964245,0.029447,3.759626,0.187226,4.056702,0.31138,2.367756,0.437569,0.999906,0.012983
3.521576,2,4,0.168823,-0.303945,0.0,-0.440137,1.010933,-0.314977,2.528032,-0.190417,4.019268,0.024504,4.083263,0.192666,3.874661,0.327238,2.405189,0.457638,0.977402,0.013616
3.521576,2,5,0.168823,-0.323814,0.0,-0.431163,0.980607,-0.342993,2.529543,-0.19928,3.843175,0.018807,3.856576,0.186496,3.956794,0.306603,2.380597,0.451917,0.974519,0.012933
3.521576,2,6,0.168823,-0.30898,0.0,-0.446243,0.961661,-0.302434,2.440336,-0.180001,4.014021,0.023441,4.257094,0.186652,4.13338,0.318056,2.411549,0.437702,0.970894,0.013419
3.521576,2,7,0.168823,-0.32634,0.0,-0.411999,1.045936,-0.314989,2.443964,-0.202827,3.960513,0.028811,3.930076,0.192385,3.940963,0.326609,2.421503,0.419191,1.016482,0.013401
3.521576,2,8,0.168823,-0.344363,0.0,-0.460199,1.020737,-0.331742,2.283653,-0.189896,3.95335,0.022156,4.081366,0.19408,3.826059,0.315214,2.254587,0.429165,0.985715,0.013462
3.521576,2,9,0.168823,-0.325986,0.0,-0.452464,1.027859,-0.308347,2.414328,-0.196363,4.0411,0.035669,3.913201,0.19018,4.143867,0.297494,2.338917,0.421339,1.018249,0.013431
3.521576,2,10,0.168823,-0.3309,0.0,-0.447163,1.013955,-0.320498,2.506839,-0.186197,3.850117,0.025789,3.893825,0.190579,3.885,0.313824,2.559198,0.451622,1.029271,0.013424
3.521576,2,11,0.168823,-0.318896,0.0,-0.427204,1.006263,-0.315872,2.48554,-0.193414,4.116276,0.028021,4.112891,0.202457,4.087473,0.305323,2.480344,0.48136,0.992414,0.013501
3.521576,2,12,0.168823,-0.319859,0.0,-0.446146,1.029215,-0.325448,2.40874,-0.182602,3.818591,0.025567,4.08872,0.192401,4.158308,0.3229,2.537969,0.428394,1.094458,0.012731
5.801645,0,0,0.086459,-0.409686,0.0,-0.568434,1.329099,-0.394043,3.071392,-0.256159,5.229029,0.009729,5.29815,0.248921,5.197546,0.427068,3.390958,0.593636,1.361036,0.028682
5.801645,0,1,0.086459,-0.403795,0.0,-0.59779,1.317697,-0.436827,3.579441,-0.243544,5.463078,2.1e-05,5.466559,0.234006,5.061345,0.407989,3.183298,0.598134,1.285255,0.028366
5.801645,0,2,0.086459,-0.410914,0.0,-0.598527,1.342906,-0.426856,3.216658,-0.249042,5.220904,0.013768,5.430661,0.251844,4.898475,0.398734,3.280319,0.597072,1.359678,0.029504
5.801645,0,3,0.086459,-0.400626,0.0,-0.560237,1.315103,-0.42249,3.379121,-0.253786,5.259161,0.001462,5.286342,0.243447,5.480688,0.419711,3.433409,0.567217,1.400545,0.028633
5.801645,0,4,0.086459,-0.406003,0.0,-0.582243,1.386907,-0.40561,3.028397,-0.243904,5.04799,0.004606,5.567184,0.241564,5.078997,0.40155,3.247881,0.594099,1.368616,0.028281
5.801645,1,0,0.086459,-0.478656,0.0,-0.630689,1.599553,-0.447463,3.693155,-0.2901,5.467618,0.007386,5.881248,0.283264,5.823779,0.447633,3.770026,0.656471,1.497738,0.025725
5.801645,1,1,0.086459,-0.469913,0.0,-0.658787,1.556168,-0.455644,3.702316,-0.27618,5.919694,0.015206,5.939803,0.27826,6.014495,0.458026,3.679748,0.639525,1.514982,0.024742
5.801645,1,2,0.086459,-0.456457,0.0,-0.674509,1.570001,-0.435458,3.705061,-0.273148,6.296826,0.005907,5.97378,0.276871,5.948633,0.458595,3.771416,0.682213,1.545641,0.026267
5.801645,1,3,0.086459,-0.45612,0.0,-0.639578,1.478498,-0.441959,3.657459,-0.283598,5.810001,0.009581,6.081644,0.281218,5.985289,0.467124,3.823202,0.643304,1.55405,0.026982
5.801645,1,4,0.086459,-0.467715,0.0,-0.609411,1.508229,-0.473529,3.721773,-0.287087,5.655922,0.018193,6.223683,0.291622,5.872045,0.464129,3.720384,0.645694,1.551538,0.026338
5.801645,1,5,0.086459,-0.457537,0.0,-0.629371,1.541282,-0.45621,3.692638,-0.274403,5.771057,0.012701,6.080007,0.280092,5.958484,0.474564,3.819449,0.655868,1.473397,0.025864
5.801645,1,6,0.086459,-0.470196,0.0,-0.68019,1.6234,-0.45818,3.592275,-0.283805,5.743644,0.017939,6.203329,0.281709,5.939794,0.477721,3.67353,0.644745,1.549575,0.025019
5.801645,1,7,0.086459,-0.495948,0.0,-0.624425,1.519471,-0.473642,3.674338,-0.282982,6.015103,0.021952,6.050587,0.276409,5.792474,0.452203,3.829528,0.65926,1.500047,0.025686
5.801645,2,0,0.086459,-0.519041,0.0,-0.71922,1.654903,-0.528024,3.93118,-0.314405,6.390371,0.013129,6.718139,0.3019,6.569428,0.506537,4.015604,0.724757,1.742915,0.022206
5.801645,2,1,0.086459,-0.524771,0.0,-0.7024,1.670839,-0.500564,4.051036,-0.309077,6.430376,0.031463,6.80686,0.32574,6.538582,0.516802,4.181618,0.711832,1.730144,0.021526
5.801645,2,2,0.086459,-0.536421,0.0,-0.731097,1.744804,-0.535951,4.267053,-0.322825,6.608627,0.017504,6.662184,0.306721,6.942719,0.497125,4.218074,0.749493,1.679182,0.022336
5.801645,2,3,0.086459,-0.541978,0.0,-0.735657,1.705375,-0.47953,4.515671,-0.299787,6.798936,0.027834,6.774445,0.308024,6.748541,0.499422,4.281472,0.727254,1.687392,0.022673
5.801645,2,4,0.086459,-0.524127,0.0,-0.734787,1.712517,-0.530982,3.804139,-0.307564,6.593665,0.019896,6.618984,0.30284,6.98861,0.489189,4.05906,0.713561,1.744593,0.022604
5.801645,2,5,0.086459,-0.545655,0.0,-0.748688,1.727976,-0.534275,4.025856,-0.303178,6.373362,0.021771,6.800539,0.296238,6.575607,0.545186,3.9994,0.731621,1.601032,0.022972
5.801645,2,6,0.086459,-0.501089,0.0,-0.69979,1.733729,-0.512953,3.897706,-0.314726,6.997385,0.022767,6.97894,0.315171,6.798847,0.51165,4.065482,0.735298,1.671779,0.021428
5.801645,2,7,0.086459,-0.510786,0.0,-0.723281,1.714946,-0.521436,4.042507,-0.304834,6.401927,0.022379,7.068012,0.308244,6.428782,0.506389,4.096693,0.678074,1.697987,0.023437
5.801645,2,8,0.086459,-0.524029,0.0,-0.745178,1.729805,-0.49601,4.022526,-0.30701,6.777163,0.024315,6.650588,0.301656,6.672607,0.485702,4.076999,0.717997,1.672465,0.021451
5.801645,2,9,0.086459,-0.498701,0.0,-0.706111,1.644292,-0.527715,4.056486,-0.313075,6.425035,0.031021,6.679118,0.306318,6.645676,0.523675,3.968705,0.741123,1.698048,0.021274
5.801645,2,10,0.086459,-0.4987,0.0,-0.770706,1.654995,-0.529271,4.084698,-0.324892,6.682519,0.014198,6.957236,0.315361,6.562816,0.498843,3.800062,0.733993,1.583126,0.022362
5.801645,2,11,0.086459,-0.546061,0.0,-0.705078,1.660335,-0.554692,4.297668,-0.313566,6.979565,0.011735,6.925488,0.309906,6.187022,0.508233,4.164811,0.698634,1.658458,0.022504
5.801645,2,12,0.086459,-0.510467,0.0,-0.705608,1.801413,-0.545315,4.315147,-0.310875,6.692651,0.042572,6.746338,0.314403,6.474305,0.491319,4.089708,0.687553,1.745977,0.022532
3.928837,0,0,0.243878,-0.292271,0.0,-0.395998,0.905744,-0.302068,2.166889,-0.169458,3.444287,0.008081,3.81272,0.174112,3.422139,0.296222,2.078443,0.407491,0.852614,0.019166
3.928837,0,1,0.243878,-0.278633,0.0,-0.419267,0.890583,-0.290925,2.20859,-0.169557,3.364721,-0.00217,3.566231,0.172778,3.362015,0.2879,2.176999,0.389581,0.875499,0.018344
3.928837,0,2,0.243878,-0.281263,0.0,-0.39301,0.847671,-0.279728,2.184079,-0.173852,3.447822,0.007666,3.788079,0.184998,3.281042,0.285314,2.025669,0.395234,0.859964,0.01768
3.928837,0,3,0.243878,-0.29027,0.0,-0.408604,0.88575,-0.289298,2.112884,-0.165643,3.094943,0.000998,3.430621,0.178209,3.504515,0.289648,2.133373,0.380609,0.905234,0.017688
3.928837,0,4,0.243878,-0.292059,0.0,-0.399467,0.846462,-0.285868,2.138702,-0.181232,3.344641,0.009705,3.469033,0.179887,3.416399,0.298908,2.056251,0.390818,0.927447,0.018524
3.928837,1,0,0.243878,-0.324635,0.0,-0.454479,0.990765,-0.335442,2.309605,-0.184855,3.938351,0.017392,4.049219,0.194236,3.929758,0.3146,2.406238,0.455148,1.011802,0.017511
3.928837,1,1,0.243878,-0.332685,0.0,-0.433741,1.015763,-0.329755,2.38119,-0.203358,3.853959,0.006702,4.031972,0.18413,3.790422,0.315665,2.277244,0.455253,1.017895,0.016333
3.928837,1,2,0.243878,-0.338186,0.0,-0.460267,0.986583,-0.332024,2.353951,-0.19872,3.936009,0.014681,4.025805,0.193709,3.829123,0.349053,2.379036,0.474681,1.036213,0.015994
3.928837,1,3,0.243878,-0.32999,0.0,-0.459112,0.985416,-0.308771,2.467257,-0.197569,3.952824,0.025544,4.016767,0.197485,4.04492,0.314141,2.364177,0.461601,1.002182,0.016422
3.928837,1,4,0.243878,-0.319396,0.0,-0.438167,1.004412,-0.315011,2.283484,-0.180579,3.769712,0.012644,3.981736,0.206324,3.892222,0.31711,2.278183,0.449933,0.955831,0.01622
3.928837,1,5,0.243878,-0.339963,0.0,-0.455669,0.985231,-0.33688,2.513265,-0.193496,3.70829,0.011908,4.06945,0.197944,3.70408,0.311891,2.456293,0.453964,1.017118,0.017481
3.928837,1,6,0.243878,-0.322526,0.0,-0.445362,1.011849,-0.340144,2.311633,-0.192316,4.026008,0.022619,3.955484,0.185415,3.865458,0.311935,2.37934,0.457918,0.966022,0.01551
3.928837,1,7,0.243878,-0.313043,0.0,-0.449901,1.010332,-0.339677,2.46078,-0.194142,3.973382,0.020521,4.085417,0.207332,3.72289,0.315993,2.179047,0.43824,1.018352,0.016057
3.928837,2,0,0.243878,-0.375199,0.0,-0.501098,1.097826,-0.344182,2.673374,-0.220512,4.370255,0.039936,4.704559,0.223354,4.113236,0.359614,2.644697,0.495313,1.184064,0.014967
3.928837,2,1,0.243878,-0.348326,0.0,-0.487336,1.100551,-0.364321,2.597259,-0.211727,4.215878,0.040466,4.34135,0.224785,4.279515,0.355193,2.474241,0.509195,1.148053,0.014318
3.928837,2,2,0.243878,-0.365427,0.0,-0.500986,1.151157,-0.368835,2.622865,-0.230994,4.492156,0.042347,4.689562,0.217918,4.187609,0.350763,2.696962,0.510224,1.175774,0.01456
3.928837,2,3,0.243878,-0.367244,0.0,-0.512255,1.087207,-0.366761,2.54232,-0.23144,4.261752,0.041117,4.367786,0.213669,4.456733,0.343718,2.607693,0.495799,1.053936,0.014245
3.928837,2,4,0.243878,-0.35731,0.0,-0.51786,1.090482,-0.371598,2.597643,-0.220372,4.569427,0.026294,4.311966,0.20806,4.482192,0.36153,2.692297,0.507986,1.048205,0.014901
3.928837,2,5,0.243878,-0.372204,0.0,-0.53735,1.06551,-0.361542,2.694484,-0.215344,4.397203,0.035578,4.313964,0.225682,4.322153,0.354762,2.637993,0.496236,1.08351,0.015013
3.928837,2,6,0.243878,-0.36696,0.0,-0.522482,1.139338,-0.379099,2.702841,-0.212175,4.112375,0.041863,4.497443,0.220501,4.404256,0.360827,2.672489,0.520728,0.996244,0.014693
3.928837,2,7,0.243878,-0.353254,0.0,-0.532689,1.144549,-0.358851,2.735914,-0.217234,4.488769,0.041552,4.333177,0.217981,4.36571,0.363215,2.718171,0.509039,1.168433,0.014573
3.928837,2,8,0.243878,-0.350441,0.0,-0.518492,1.072851,-0.364212,2.588027,-0.219783,4.346313,0.030456,4.378425,0.22042,4.39346,0.368148,2.664024,0.517923,1.107231,0.014682
3.928837,2,9,0.243878,-0.358061,0.0,-0.506677,1.147245,-0.347647,2.688513,-0.220931,4.573954,0.039327,4.428852,0.222224,4.275981,0.380127,2.476578,0.484051,1.095259,0.01481
3.928837,2,10,0.243878,-0.353456,0.0,-0.505323,1.123781,-0.350369,2.667631,-0.219092,4.385449,0.034337,4.602659,0.218838,4.149936,0.368021,2.673024,0.499754,1.124316,0.014867
3.928837,2,11,0.243878,-0.361338,0.0,-0.51023,1.042207,-0.371696,2.721901,-0.216032,4.454329,0.037501,4.349671,0.219715,4.408652,0.353962,2.640894,0.502719,1.156496,0.015464
3.928837,2,12,0.243878,-0.358953,0.0,-0.495859,1.053789,-0.365064,2.650544,-0.229261,4.366511,0.038585,4.276931,0.213211,4.355686,0.367059,2.643717,0.511422,1.074496,0.015592
5.426554,0,0,0.705913,-0.430646,0.0,-0.614773,1.065033,-0.448822,2.703838,-0.260078,4.10811,-0.005648,4.130806,0.248693,3.920485,0.452558,2.549421,0.600072,0.987687,0.020232
5.426554,0,1,0.705913,-0.412062,0.0,-0.578282,1.116017,-0.414598,2.698599,-0.268348,3.855319,0.006682,4.119069,0.262709,3.794227,0.452753,2.587811,0.653948,1.098919,0.021685
5.426554,0,2,0.705913,-0.449483,0.0,-0.608499,1.076194,-0.451995,2.539038,-0.269279,4.065958,0.000991,4.362301,0.257735,4.030951,0.46673,2.56483,0.630916,1.077088,0.021758
5.426554,0,3,0.705913,-0.430033,0.0,-0.632683,1.057714,-0.438017,2.590704,-0.251566,4.106058,0.003804,4.418928,0.260497,4.210138,0.437498,2.58236,0.581246,1.04331,0.02108
5.426554,0,4,0.705913,-0.437926,0.0,-0.620553,1.080932,-0.428526,2.479479,-0.262244,3.942656,0.000105,4.371069,0.251887,3.965957,0.428778,2.552769,0.61092,1.120206,0.020591
5.426554,1,0,0.705913,-0.481998,0.0,-0.683625,1.210366,-0.501535,2.817928,-0.29593,4.234771,0.073654,4.897567,0.286393,4.707958,0.489004,2.900083,0.697256,1.279887,0.020348
5.426554,1,1,0.705913,-0.4858,0.0,-0.684967,1.258876,-0.492111,2.952773,-0.295915,4.876473,0.074623,5.053849,0.289838,4.634002,0.492669,2.88084,0.687389,1.243243,0.018857
5.426554,1,2,0.705913,-0.484726,0.0,-0.690036,1.152943,-0.497641,2.921335,-0.29604,4.581222,0.080936,4.71068,0.286481,4.770952,0.494199,2.88692,0.674917,1.189966,0.019782
5.426554,1,3,0.705913,-0.480151,0.0,-0.682667,1.190959,-0.492359,3.029196,-0.294858,4.655256,0.07721,4.60985,0.289577,4.660392,0.510153,2.853348,0.69559,1.210559,0.019713
5.426554,1,4,0.705913,-0.478775,0.0,-0.650655,1.202534,-0.509049,2.844194,-0.276618,4.560468,0.078458,4.891302,0.30176,4.626814,0.453312,2.858439,0.682358,1.254488,0.018101
5.426554,1,5,0.705913,-0.504788,0.0,-0.71443,1.292216,-0.480373,2.995108,-0.307331,4.705135,0.074265,4.776226,0.302377,4.639042,0.496521,2.928292,0.690038,1.146309,0.018835
5.426554,1,6,0.705913,-0.512172,0.0,-0.691594,1.228312,-0.494408,2.968293,-0.315561,4.874838,0.074368,4.619383,0.282301,4.699676,0.47895,2.908066,0.702087,1.258559,0.019063
5.426554,1,7,0.705913,-0.495305,0.0,-0.666924,1.192514,-0.467,2.993601,-0.28595,4.685992,0.071105,4.987369,0.290602,4.683424,0.459989,2.996801,0.636232,1.181983,0.019859
5.426554,2,0,0.705913,-0.542673,0.0,-0.769045,1.31001,-0.559915,3.1641,-0.314663,5.306045,0.148206,5.551656,0.328433,5.332708,0.534283,3.167498,0.839045,1.324888,0.018027
5.426554,2,1,0.705913,-0.547142,0.0,-0.755886,1.382106,-0.521901,3.22041,-0.334175,5.248755,0.150782,5.125827,0.320533,5.240286,0.541417,3.272008,0.761154,1.356476,0.017128
5.426554,2,2,0.705913,-0.559054,0.0,-0.724589,1.382605,-0.554499,3.40579,-0.327204,5.242878,0.156228,5.290365,0.327566,5.206023,0.535872,3.213161,0.783079,1.313369,0.016973
5.426554,2,3,0.705913,-0.526733,0.0,-0.732625,1.352106,-0.51329,3.291692,-0.327823,5.260651,0.148889,5.270187,0.342196,5.178035,0.542324,3.35391,0.780571,1.347571,0.017514
5.426554,2,4,0.705913,-0.543154,0.0,-0.750179,1.334937,-0.52694,3.303618,-0.323952,5.219022,0.153098,5.236937,0.322107,5.493317,0.54913,3.206745,0.728876,1.303197,0.017777
5.426554,2,5,0.705913,-0.520352,0.0,-0.735147,1.311755,-0.546661,3.161139,-0.330914,5.332449,0.138722,5.194213,0.324214,5.289049,0.529486,3.0795,0.763522,1.327818,0.017055
5.426554,2,6,0.705913,-0.519379,0.0,-0.759322,1.388452,-0.5414,3.30401,-0.325604,5.541309,0.144524,5.423296,0.328376,5.328723,0.563384,3.329908,0.737227,1.358747,0.017237
5.426554,2,7,0.705913,-0.515761,0.0,-0.770964,1.294302,-0.543219,3.207877,-0.330717,5.261837,0.151844,5.37357,0.332153,5.246447,0.533989,3.378781,0.728716,1.321085,0.018071
5.426554,2,8,0.705913,-0.552379,0.0,-0.728161,1.356098,-0.540273,3.155267,-0.339592,5.268627,0.157404,5.415941,0.322065,5.56356,0.525498,3.083101,0.706192,1.346224,0.017544
5.426554,2,9,0.705913,-0.554966,0.0,-0.732006,1.287483,-0.567439,3.29315,-0.303855,5.283075,0.170296,5.15684,0.330487,5.172057,0.557656,3.280847,0.796818,1.311007,0.017593
5.426554,2,10,0.705913,-0.544313,0.0,-0.751146,1.350884,-0.56462,3.024387,-0.326501,5.207421,0.16124,5.304355,0.334087,5.288518,0.560451,3.262345,0.727336,1.419016,0.017376
5.426554,2,11,0.705913,-0.550279,0.0,-0.752535,1.280799,-0.530805,3.151889,-0.320087,5.118244,0.141274,5.324347,0.330343,5.140102,0.555121,3.21994,0.737413,1.31748,0.016973
5.426554,2,12,0.705913,-0.526958,0.0,-0.786456,1.346558,-0.534854,3.239895,-0.331838,4.999145,0.148302,5.494736,0.325203,5.120758,0.555351,3.39896,0.747492,1.387401,0.016851
4.354413,0,0,0.649117,-0.36065,0.0,-0.480863,0.832188,-0.336599,1.965756,-0.213958,3.285356,0.002545,3.551743,0.195465,3.303859,0.351487,2.029991,0.485056,0.868174,0.016961
