petal_height,petal_width,opening_degree,layer_index,curvature_intensity,bone_root_start_x,bone_root_start_y,bone_root_end_x,bone_root_end_y,bone_middle_start_x,bone_middle_start_y,bone_middle_end_x,bone_middle_end_y,bone_tip_start_x,bone_tip_start_y,bone_tip_end_x,bone_tip_end_y,bone_left_lower_start_x,bone_left_lower_start_y,bone_left_lower_end_x,bone_left_lower_end_y,bone_left_upper_start_x,bone_left_upper_start_y,bone_left_upper_end_x,bone_left_upper_end_y,bone_right_lower_start_x,bone_right_lower_start_y,bone_right_lower_end_x,bone_right_lower_end_y,bone_right_upper_start_x,bone_right_upper_start_y,bone_right_upper_end_x,bone_right_upper_end_y
9.252733,0.939235,0.246951,1,0.570114,0.0,0.0,0.0,2.096829,0.0,2.081865,0.0,4.757612,0.0,4.996476,0.0,8.026117,0.0,2.081865,-0.074101,2.313746,0.0,4.996476,-0.052946,5.287949,0.0,2.081865,0.070566,2.30337,0.0,4.996476,0.054068,5.350969
1.785488,2.334322,0.486382,0,1.277066,0.0,0.0,0.0,0.363356,0.0,0.357098,0.0,0.860688,0.0,0.857034,0.0,1.477681,0.0,0.357098,-0.435445,0.388812,0.0,0.857034,-0.306338,0.881954,0.0,0.357098,0.415842,0.391202,0.0,0.857034,0.310848,0.886122
9.378825,2.695721,0.789934,1,1.454481,0.0,0.0,0.0,2.142248,0.0,2.110236,0.0,4.892096,0.0,5.064565,0.0,8.552737,0.0,2.110236,-0.804274,2.378344,0.0,5.064565,-0.541122,5.231993,0.0,2.110236,0.753676,2.236832,0.0,5.064565,0.546372,5.535397
5.964104,1.812786,0.784381,1,0.719925,0.0,0.0,0.0,1.366627,0.0,1.341924,0.0,3.063425,0.0,3.220616,0.0,5.352812,0.0,1.341924,-0.259179,1.478274,0.0,3.220616,-0.189887,3.370711,0.0,1.341924,0.26176,1.509819,0.0,3.220616,0.192546,3.546781
6.417279,1.73778,0.957763,0,1.346423,0.0,0.0,0.0,1.294859,0.0,1.283456,0.0,2.983006,0.0,3.080294,0.0,5.302129,0.0,1.283456,-0.435567,1.42054,0.0,3.080294,-0.308188,3.253865,0.0,1.283456,0.463811,1.395222,0.0,3.080294,0.323151,3.248061
6.587939,2.51206,0.496136,2,1.385846,0.0,0.0,0.0,1.632222,0.0,1.646985,0.0,3.712249,0.0,3.952764,0.0,6.67523,0.0,1.646985,-0.653138,1.850136,0.0,3.952764,-0.480025,4.305009,0.0,1.646985,0.642944,1.774262,0.0,3.952764,0.436688,4.326931
1.589864,2.543586,0.529554,2,0.834345,0.0,0.0,0.0,0.389306,0.0,0.397466,0.0,0.954229,0.0,0.953918,0.0,1.559018,0.0,0.397466,-0.396398,0.424719,0.0,0.953918,-0.271299,0.974826,0.0,0.397466,0.40159,0.464542,0.0,0.953918,0.274935,1.008584
3.550778,1.195217,0.0735,1,0.908873,0.0,0.0,0.0,0.810901,0.0,0.798925,0.0,1.824359,0.0,1.91742,0.0,3.396027,0.0,0.798925,-0.125226,0.932938,0.0,1.91742,-0.093437,2.110808,0.0,0.798925,0.12875,0.941064,0.0,1.91742,0.091187,2.056085
8.423639,1.053517,0.581763,2,0.964549,0.0,0.0,0.0,2.060265,0.0,2.10591,0.0,5.182725,0.0,5.054183,0.0,8.348703,0.0,2.10591,-0.192763,2.264807,0.0,5.054183,-0.135397,5.023812,0.0,2.10591,0.19603,2.399427,0.0,5.054183,0.145532,5.06468
5.9062,2.477012,0.973269,0,0.88457,0.0,0.0,0.0,1.12529,0.0,1.18124,0.0,2.932599,0.0,2.834976,0.0,4.745248,0.0,1.18124,-0.408543,1.32363,0.0,2.834976,-0.292132,3.02171,0.0,1.18124,0.428436,1.321907,0.0,2.834976,0.28682,2.94473
2.541791,0.934307,0.903186,1,0.952121,0.0,0.0,0.0,0.561501,0.0,0.571903,0.0,1.324675,0.0,1.372567,0.0,2.399103,0.0,0.571903,-0.187535,0.598014,0.0,1.372567,-0.134344,1.490563,0.0,0.571903,0.182478,0.603106,0.0,1.372567,0.137489,1.410946
8.796586,1.523419,0.5266,2,0.508303,0.0,0.0,0.0,2.263958,0.0,2.199146,0.0,5.459585,0.0,5.277952,0.0,9.241071,0.0,2.199146,-0.150118,2.484687,0.0,5.277952,-0.106706,5.537452,0.0,2.199146,0.143767,2.407268,0.0,5.277952,0.107165,5.385976
2.882354,1.238253,0.839216,1,1.204866,0.0,0.0,0.0,0.651509,0.0,0.64853,0.0,1.566824,0.0,1.556471,0.0,2.536439,0.0,0.64853,-0.288112,0.710875,0.0,1.556471,-0.227047,1.605389,0.0,0.64853,0.294892,0.714,0.0,1.556471,0.209585,1.660674
4.39141,1.28859,0.715446,0,1.002653,0.0,0.0,0.0,0.877069,0.0,0.878282,0.0,2.070021,0.0,2.107877,0.0,3.522359,0.0,0.878282,-0.210336,0.935573,0.0,2.107877,-0.160843,2.150737,0.0,0.878282,0.22179,0.924019,0.0,2.107877,0.154696,2.12784
4.164595,2.697651,0.355037,1,1.132371,0.0,0.0,0.0,0.883212,0.0,0.937034,0.0,2.229026,0.0,2.248881,0.0,4.027463,0.0,0.937034,-0.468917,1.048998,0.0,2.248881,-0.335155,2.361494,0.0,0.937034,0.433636,1.037066,0.0,2.248881,0.32918,2.258471
5.910628,1.027575,0.681026,2,1.340745,0.0,0.0,0.0,1.450971,0.0,1.477657,0.0,3.709407,0.0,3.546377,0.0,5.760091,0.0,1.477657,-0.272642,1.680792,0.0,3.546377,-0.190652,3.882319,0.0,1.477657,0.294745,1.557265,0.0,3.546377,0.198504,3.702647
7.888593,2.301336,0.269944,0,0.892173,0.0,0.0,0.0,1.53902,0.0,1.577719,0.0,3.720911,0.0,3.786525,0.0,6.141267,0.0,1.577719,-0.245218,1.737653,0.0,3.786525,-0.197495,4.08472,0.0,1.577719,0.253655,1.70408,0.0,3.786525,0.178184,4.078585
5.813617,0.604992,0.815163,2,1.305704,0.0,0.0,0.0,1.440451,0.0,1.453404,0.0,3.60482,0.0,3.48817,0.0,5.639135,0.0,1.453404,-0.17955,1.623793,0.0,3.48817,-0.127584,3.598905,0.0,1.453404,0.176192,1.496263,0.0,3.48817,0.122756,3.671573
8.011643,1.746142,0.917549,2,1.437568,0.0,0.0,0.0,2.006385,0.0,2.002911,0.0,4.671494,0.0,4.806986,0.0,7.960964,0.0,2.002911,-0.609354,2.258394,0.0,4.806986,-0.406235,5.185392,0.0,2.002911,0.543927,2.212103,0.0,4.806986,0.404213,5.100359
4.266994,2.425058,0.985367,1,0.797222,0.0,0.0,0.0,0.981581,0.0,0.960074,0.0,2.280454,0.0,2.304177,0.0,4.087762,0.0,0.960074,-0.427576,1.061491,0.0,2.304177,-0.298091,2.425253,0.0,0.960074,0.42393,1.07104,0.0,2.304177,0.309121,2.417053
3.878173,1.272079,0.275823,0,1.260382,0.0,0.0,0.0,0.811304,0.0,0.775635,0.0,1.967564,0.0,1.861523,0.0,3.074174,0.0,0.775635,-0.193058,0.856327,0.0,1.861523,-0.134921,1.943692,0.0,0.775635,0.202162,0.864982,0.0,1.861523,0.137759,1.968201
7.82932,1.079274,0.999839,2,1.188568,0.0,0.0,0.0,1.937078,0.0,1.95733,0.0,4.886909,0.0,4.697592,0.0,7.864071,0.0,1.95733,-0.319226,2.20596,0.0,4.697592,-0.229797,5.138474,0.0,1.95733,0.326924,2.24907,0.0,4.697592,0.221832,5.087353
6.178138,1.93991,0.591293,2,0.994145,0.0,0.0,0.0,1.618401,0.0,1.544535,0.0,3.672514,0.0,3.706883,0.0,6.224249,0.0,1.544535,-0.370364,1.698002,0.0,3.706883,-0.263909,3.884721,0.0,1.544535,0.38315,1.742202,0.0,3.706883,0.259311,4.164724
6.520671,2.336315,0.707803,0,1.43295,0.0,0.0,0.0,1.302546,0.0,1.304134,0.0,3.15405,0.0,3.129922,0.0,4.992048,0.0,1.304134,-0.546064,1.373261,0.0,3.129922,-0.393343,3.464005,0.0,1.304134,0.608188,1.3465,0.0,3.129922,0.385306,3.178038
5.191099,0.508297,0.307362,0,1.144348,0.0,0.0,0.0,1.046198,0.0,1.03822,0.0,2.587755,0.0,2.491728,0.0,3.979923,0.0,1.03822,-0.072301,1.104943,0.0,2.491728,-0.054364,2.599843,0.0,1.03822,0.07238,1.195768,0.0,2.491728,0.055292,2.605132
1.609658,2.116024,0.955645,0,1.408208,0.0,0.0,0.0,0.30784,0.0,0.321932,0.0,0.731347,0.0,0.772636,0.0,1.285472,0.0,0.321932,-0.541852,0.349112,0.0,0.772636,-0.411731,0.809695,0.0,0.321932,0.566405,0.351991,0.0,0.772636,0.38484,0.783032
8.184668,2.140766,0.885922,2,1.214729,0.0,0.0,0.0,2.006705,0.0,2.046167,0.0,5.035781,0.0,4.910801,0.0,8.626704,0.0,2.046167,-0.610279,2.318125,0.0,4.910801,-0.432078,5.114178,0.0,2.046167,0.636622,2.247651,0.0,4.910801,0.427804,5.49619
9.055764,2.086519,0.311622,2,1.248956,0.0,0.0,0.0,2.22743,0.0,2.263941,0.0,5.615375,0.0,5.433458,0.0,8.976394,0.0,2.263941,-0.414934,2.35603,0.0,5.433458,-0.294839,5.688336,0.0,2.263941,0.399944,2.633283,0.0,5.433458,0.29717,5.508837
1.6785,0.412292,0.203724,0,1.199212,0.0,0.0,0.0,0.332957,0.0,0.3357,0.0,0.802213,0.0,0.80568,0.0,1.257441,0.0,0.3357,-0.057108,0.385704,0.0,0.80568,-0.039753,0.773783,0.0,0.3357,0.059864,0.362552,0.0,0.80568,0.040047,0.851145
8.305827,2.249598,0.446918,2,0.684573,0.0,0.0,0.0,2.041586,0.0,2.076457,0.0,4.763175,0.0,4.983496,0.0,8.575368,0.0,2.076457,-0.260726,2.247286,0.0,4.983496,-0.193667,5.450035,0.0,2.076457,0.289452,2.234125,0.0,4.983496,0.19473,5.206902
2.991496,2.83262,0.163343,2,1.028756,0.0,0.0,0.0,0.730676,0.0,0.747874,0.0,1.75879,0.0,1.794897,0.0,2.830958,0.0,0.747874,-0.416616,0.794999,0.0,1.794897,-0.310263,1.962938,0.0,0.747874,0.407731,0.824571,0.0,1.794897,0.298874,1.958336
7.478279,1.029027,0.909762,0,1.19887,0.0,0.0,0.0,1.505757,0.0,1.495656,0.0,3.824243,0.0,3.589574,0.0,6.311387,0.0,1.495656,-0.240185,1.595179,0.0,3.589574,-0.17281,4.007335,0.0,1.495656,0.237839,1.609244,0.0,3.589574,0.16502,3.972272
3.618716,2.215143,0.126918,1,0.554015,0.0,0.0,0.0,0.826596,0.0,0.814211,0.0,1.951806,0.0,1.954107,0.0,3.142443,0.0,0.814211,-0.155378,0.874773,0.0,1.954107,-0.109692,2.108885,0.0,0.814211,0.150206,0.893977,0.0,1.954107,0.106106,2.053744
4.832493,2.887781,0.794071,1,0.537859,0.0,0.0,0.0,1.047104,0.0,1.087311,0.0,2.586448,0.0,2.609546,0.0,4.377668,0.0,1.087311,-0.302325,1.233257,0.0,2.609546,-0.217445,2.641093,0.0,1.087311,0.294302,1.212178,0.0,2.609546,0.213589,2.688452
1.891628,1.29517,0.153331,0,0.556295,0.0,0.0,0.0,0.396094,0.0,0.378326,0.0,0.858893,0.0,0.907981,0.0,1.491712,0.0,0.378326,-0.078582,0.427972,0.0,0.907981,-0.063006,0.981425,0.0,0.378326,0.080915,0.397088,0.0,0.907981,0.054673,0.954649
1.982633,1.828239,0.292813,0,1.259474,0.0,0.0,0.0,0.392025,0.0,0.396527,0.0,0.961852,0.0,0.951664,0.0,1.618767,0.0,0.396527,-0.28798,0.429484,0.0,0.951664,-0.210032,0.991755,0.0,0.396527,0.305924,0.449264,0.0,0.951664,0.219235,0.995607
6.985977,2.471854,0.088343,1,1.469715,0.0,0.0,0.0,1.576575,0.0,1.571845,0.0,3.477736,0.0,3.772428,0.0,5.883062,0.0,1.571845,-0.423316,1.695718,0.0,3.772428,-0.300538,4.01708,0.0,1.571845,0.421893,1.78732,0.0,3.772428,0.297009,3.758714
7.689215,1.444377,0.984365,0,1.186958,0.0,0.0,0.0,1.521224,0.0,1.537843,0.0,3.80687,0.0,3.690823,0.0,6.060703,0.0,1.537843,-0.333089,1.567248,0.0,3.690823,-0.246282,3.929843,0.0,1.537843,0.334771,1.721519,0.0,3.690823,0.241779,3.814359
6.867317,0.528749,0.366966,0,1.124292,0.0,0.0,0.0,1.443452,0.0,1.373463,0.0,3.507737,0.0,3.296312,0.0,5.726615,0.0,1.373463,-0.078784,1.532682,0.0,3.296312,-0.058955,3.34248,0.0,1.373463,0.078385,1.604382,0.0,3.296312,0.05604,3.526014
7.842592,1.251779,0.559016,0,1.266592,0.0,0.0,0.0,1.578578,0.0,1.568518,0.0,3.804067,0.0,3.764444,0.0,6.487612,0.0,1.568518,-0.237535,1.691983,0.0,3.764444,-0.173562,3.792327,0.0,1.568518,0.242653,1.750999,0.0,3.764444,0.169147,4.063194
6.158155,2.537158,0.117399,2,0.831409,0.0,0.0,0.0,1.48683,0.0,1.539539,0.0,3.647126,0.0,3.694893,0.0,6.192949,0.0,1.539539,-0.298058,1.734007,0.0,3.694893,-0.208545,3.865278,0.0,1.539539,0.277569,1.661108,0.0,3.694893,0.19839,4.040382
8.034898,2.360168,0.313447,2,0.717828,0.0,0.0,0.0,1.902415,0.0,2.008725,0.0,4.896767,0.0,4.820939,0.0,8.112544,0.0,2.008725,-0.27774,2.055561,0.0,4.820939,-0.192496,5.245731,0.0,2.008725,0.28281,2.250511,0.0,4.820939,0.200925,5.1352
4.476645,2.547078,0.349984,0,0.608569,0.0,0.0,0.0,0.884063,0.0,0.895329,0.0,2.23133,0.0,2.14879,0.0,3.618411,0.0,0.895329,-0.20222,0.973068,0.0,2.14879,-0.159301,2.238522,0.0,0.895329,0.203774,1.000347,0.0,2.14879,0.153658,2.219597
9.536846,1.228237,0.382567,0,1.278441,0.0,0.0,0.0,1.890353,0.0,1.907369,0.0,4.386006,0.0,4.577686,0.0,7.411609,0.0,1.907369,-0.20283,2.1535,0.0,4.577686,-0.152372,4.995842,0.0,1.907369,0.205407,2.097364,0.0,4.577686,0.158602,4.536446
8.066742,2.888171,0.658061,2,0.854341,0.0,0.0,0.0,1.971603,0.0,2.016685,0.0,4.710568,0.0,4.840045,0.0,8.009626,0.0,2.016685,-0.500097,2.285362,0.0,4.840045,-0.348534,4.984432,0.0,2.016685,0.486676,2.118243,0.0,4.840045,0.370663,5.096049
1.519903,1.708163,0.086332,0,1.447174,0.0,0.0,0.0,0.301694,0.0,0.303981,0.0,0.7138,0.0,0.729553,0.0,1.192509,0.0,0.303981,-0.261907,0.353033,0.0,0.729553,-0.190529,0.770542,0.0,0.303981,0.263972,0.34716,0.0,0.729553,0.194997,0.766889
5.243968,1.099028,0.522531,2,1.301991,0.0,0.0,0.0,1.308676,0.0,1.310992,0.0,3.145182,0.0,3.146381,0.0,5.29415,0.0,1.310992,-0.250259,1.430218,0.0,3.146381,-0.190135,3.273042,0.0,1.310992,0.271332,1.428318,0.0,3.146381,0.185363,3.22787
4.546552,0.670353,0.086994,1,0.627945,0.0,0.0,0.0,1.011218,0.0,1.022974,0.0,2.324377,0.0,2.455138,0.0,3.88493,0.0,1.022974,-0.052105,1.109555,0.0,2.455138,-0.036318,2.614403,0.0,1.022974,0.051711,1.137391,0.0,2.455138,0.034423,2.622925
7.722215,2.661799,0.573935,0,0.55768,0.0,0.0,0.0,1.506479,0.0,1.544443,0.0,3.743337,0.0,3.706663,0.0,6.435635,0.0,1.544443,-0.238417,1.765614,0.0,3.706663,-0.161921,4.113288,0.0,1.544443,0.229622,1.644199,0.0,3.706663,0.158305,3.859724
8.439603,1.284211,0.953092,0,0.665129,0.0,0.0,0.0,1.750453,0.0,1.687921,0.0,4.043669,0.0,4.051009,0.0,6.423429,0.0,1.687921,-0.156314,1.8269,0.0,4.051009,-0.124773,4.346384,0.0,1.687921,0.157871,1.927053,0.0,4.051009,0.116625,4.320914
5.694652,2.745944,0.688632,2,0.78559,0.0,0.0,0.0,1.442999,0.0,1.423663,0.0,3.303835,0.0,3.416791,0.0,5.803536,0.0,1.423663,-0.461527,1.56473,0.0,3.416791,-0.313082,3.565324,0.0,1.423663,0.466331,1.536221,0.0,3.416791,0.324229,3.458602
5.422454,2.610345,0.263563,1,0.885416,0.0,0.0,0.0,1.206161,0.0,1.220052,0.0,2.849205,0.0,2.928125,0.0,4.942507,0.0,1.220052,-0.321673,1.318313,0.0,2.928125,-0.215658,2.990549,0.0,1.220052,0.310757,1.298143,0.0,2.928125,0.228903,3.202238
6.072069,0.866429,0.575529,1,1.210192,0.0,0.0,0.0,1.353276,0.0,1.366216,0.0,3.272391,0.0,3.278917,0.0,5.404636,0.0,1.366216,-0.178184,1.52558,0.0,3.278917,-0.133547,3.522517,0.0,1.366216,0.188322,1.603173,0.0,3.278917,0.137428,3.445341
8.436234,2.890245,0.950914,2,1.095593,0.0,0.0,0.0,2.115975,0.0,2.109058,0.0,4.896171,0.0,5.06174,0.0,8.455992,0.0,2.109058,-0.801408,2.246583,0.0,5.06174,-0.537586,5.283296,0.0,2.109058,0.772241,2.224879,0.0,5.06174,0.545361,4.986569
6.411293,1.928725,0.197978,2,1.162878,0.0,0.0,0.0,1.634773,0.0,1.602823,0.0,3.890956,0.0,3.846776,0.0,6.430114,0.0,1.602823,-0.333257,1.77236,0.0,3.846776,-0.223128,4.278168,0.0,1.602823,0.345148,1.758057,0.0,3.846776,0.233639,3.977745
4.677692,1.866065,0.147995,2,0.761003,0.0,0.0,0.0,1.18313,0.0,1.169423,0.0,2.79208,0.0,2.806615,0.0,4.935166,0.0,1.169423,-0.201498,1.317515,0.0,2.806615,-0.1381,3.079399,0.0,1.169423,0.198823,1.259176,0.0,2.806615,0.145862,3.055126
5.230297,0.653684,0.257734,2,1.116487,0.0,0.0,0.0,1.330511,0.0,1.307574,0.0,3.109394,0.0,3.138178,0.0,5.178237,0.0,1.307574,-0.109882,1.460142,0.0,3.138178,-0.077696,3.32537,0.0,1.307574,0.110959,1.395802,0.0,3.138178,0.082156,3.462968
2.987222,0.692899,0.353435,0,0.809487,0.0,0.0,0.0,0.587965,0.0,0.597444,0.0,1.383995,0.0,1.433867,0.0,2.440922,0.0,0.597444,-0.074721,0.634599,0.0,1.433867,-0.052774,1.547408,0.0,0.597444,0.07671,0.693256,0.0,1.433867,0.053771,1.434018
9.552544,1.56585,0.820367,1,1.059695,0.0,0.0,0.0,2.193036,0.0,2.149322,0.0,5.271336,0.0,5.158374,0.0,8.933055,0.0,2.149322,-0.330264,2.319029,0.0,5.158374,-0.238334,5.413635,0.0,2.149322,0.335883,2.30204,0.0,5.158374,0.234913,5.425935
3.623863,2.11074,0.479696,2,1.11807,0.0,0.0,0.0,0.962627,0.0,0.905966,0.0,2.268697,0.0,2.174318,0.0,3.622671,0.0,0.905966,-0.429153,0.976236,0.0,2.174318,-0.297262,2.314394,0.0,0.905966,0.418106,1.025817,0.0,2.174318,0.28908,2.221928
4.902059,1.245035,0.754534,1,1.27844,0.0,0.0,0.0,1.045028,0.0,1.102963,0.0,2.53268,0.0,2.647112,0.0,4.531437,0.0,1.102963,-0.311135,1.203163,0.0,2.647112,-0.214729,2.748693,0.0,1.102963,0.324699,1.232247,0.0,2.647112,0.222516,2.916388
5.914574,0.458646,0.139842,2,1.012036,0.0,0.0,0.0,1.499615,0.0,1.478643,0.0,3.602012,0.0,3.548744,0.0,5.86723,0.0,1.478643,-0.062713,1.605786,0.0,3.548744,-0.042906,3.796866,0.0,1.478643,0.065399,1.638566,0.0,3.548744,0.047484,3.71639
5.91872,1.45489,0.654669,2,1.062685,0.0,0.0,0.0,1.498327,0.0,1.47968,0.0,3.597819,0.0,3.551232,0.0,5.720257,0.0,1.47968,-0.317673,1.628281,0.0,3.551232,-0.230703,3.783621,0.0,1.47968,0.312641,1.620477,0.0,3.551232,0.229662,3.718177
6.869283,0.864109,0.764773,0,1.32625,0.0,0.0,0.0,1.391679,0.0,1.373857,0.0,3.206544,0.0,3.297256,0.0,5.420795,0.0,1.373857,-0.197869,1.487574,0.0,3.297256,-0.13914,3.42464,0.0,1.373857,0.193055,1.454219,0.0,3.297256,0.148287,3.341464
7.646273,2.61719,0.974275,1,0.722528,0.0,0.0,0.0,1.766991,0.0,1.720411,0.0,4.03603,0.0,4.128988,0.0,7.161773,0.0,1.720411,-0.385873,1.944911,0.0,4.128988,-0.296537,4.269466,0.0,1.720411,0.418855,1.973568,0.0,4.128988,0.285362,4.259312
1.596312,2.109653,0.647861,2,1.355799,0.0,0.0,0.0,0.401806,0.0,0.399078,0.0,0.937031,0.0,0.957787,0.0,1.600881,0.0,0.399078,-0.571817,0.430647,0.0,0.957787,-0.427724,0.999489,0.0,0.399078,0.586167,0.423986,0.0,0.957787,0.432879,1.052874
8.242687,2.420589,0.588199,0,1.280828,0.0,0.0,0.0,1.632446,0.0,1.648537,0.0,3.983806,0.0,3.95649,0.0,6.751879,0.0,1.648537,-0.479692,1.770304,0.0,3.95649,-0.352328,4.219506,0.0,1.648537,0.468104,1.760136,0.0,3.95649,0.342808,4.154167
2.311757,2.631379,0.973884,2,1.349226,0.0,0.0,0.0,0.538801,0.0,0.577939,0.0,1.301588,0.0,1.387054,0.0,2.255692,0.0,0.577939,-0.863978,0.675785,0.0,1.387054,-0.60727,1.417305,0.0,0.577939,0.871345,0.621847,0.0,1.387054,0.605446,1.487476
4.779762,1.602464,0.359028,0,1.107972,0.0,0.0,0.0,0.989515,0.0,0.955952,0.0,2.230571,0.0,2.294286,0.0,3.976021,0.0,0.955952,-0.247424,1.060233,0.0,2.294286,-0.16613,2.42525,0.0,0.955952,0.24327,1.038637,0.0,2.294286,0.167633,2.455921
6.8588,0.529344,0.523689,0,1.425856,0.0,0.0,0.0,1.327706,0.0,1.37176,0.0,3.277272,0.0,3.292224,0.0,5.047404,0.0,1.37176,-0.108883,1.51716,0.0,3.292224,-0.082398,3.46648,0.0,1.37176,0.113863,1.494907,0.0,3.292224,0.077325,3.338347
6.691833,1.283073,0.136576,2,1.451826,0.0,0.0,0.0,1.608209,0.0,1.672958,0.0,4.049165,0.0,4.0151,0.0,6.615055,0.0,1.672958,-0.257119,1.782842,0.0,4.0151,-0.191896,4.180946,0.0,1.672958,0.252158,1.843263,0.0,4.0151,0.182642,4.371145
9.560939,1.456328,0.827624,2,1.254661,0.0,0.0,0.0,2.426947,0.0,2.390235,0.0,5.864304,0.0,5.736563,0.0,9.528857,0.0,2.390235,-0.395034,2.49212,0.0,5.736563,-0.278838,5.943829,0.0,2.390235,0.417905,2.580803,0.0,5.736563,0.305309,6.442281
1.964589,2.930317,0.460201,0,0.595465,0.0,0.0,0.0,0.387672,0.0,0.392918,0.0,0.917581,0.0,0.943003,0.0,1.656742,0.0,0.392918,-0.25793,0.435301,0.0,0.943003,-0.180238,1.011622,0.0,0.392918,0.263617,0.444676,0.0,0.943003,0.184704,0.985563
8.508506,2.754897,0.800197,2,0.983485,0.0,0.0,0.0,2.034991,0.0,2.127127,0.0,5.101626,0.0,5.105104,0.0,8.647276,0.0,2.127127,-0.625067,2.283059,0.0,5.105104,-0.439059,5.293159,0.0,2.127127,0.594588,2.418735,0.0,5.105104,0.41733,5.318044
5.117954,2.41994,0.58992,2,1.062136,0.0,0.0,0.0,1.266647,0.0,1.279489,0.0,3.082084,0.0,3.070773,0.0,5.318396,0.0,1.279489,-0.521004,1.326262,0.0,3.070773,-0.359069,3.265016,0.0,1.279489,0.489018,1.406828,0.0,3.070773,0.367214,3.296783
3.724387,0.44114,0.773662,0,0.601333,0.0,0.0,0.0,0.756236,0.0,0.744877,0.0,1.792886,0.0,1.787706,0.0,2.837685,0.0,0.744877,-0.047539,0.835245,0.0,1.787706,-0.032786,1.830382,0.0,0.744877,0.046161,0.790639,0.0,1.787706,0.031713,1.848029
2.576085,2.318399,0.34866,0,1.024083,0.0,0.0,0.0,0.502042,0.0,0.515217,0.0,1.234311,0.0,1.236521,0.0,2.010307,0.0,0.515217,-0.320946,0.558624,0.0,1.236521,-0.222552,1.284111,0.0,0.515217,0.326196,0.557967,0.0,1.236521,0.221931,1.329627
6.711543,2.249391,0.674765,0,0.897466,0.0,0.0,0.0,1.389166,0.0,1.342309,0.0,3.242743,0.0,3.22154,0.0,5.364512,0.0,1.342309,-0.326772,1.473772,0.0,3.22154,-0.234333,3.265468,0.0,1.342309,0.318834,1.565416,0.0,3.22154,0.227448,3.397145
9.278375,2.036989,0.262295,0,1.401652,0.0,0.0,0.0,1.875738,0.0,1.855675,0.0,4.466349,0.0,4.45362,0.0,7.37093,0.0,1.855675,-0.353863,2.058581,0.0,4.45362,-0.249162,4.519705,0.0,1.855675,0.370888,1.918062,0.0,4.45362,0.258579,4.424092
4.347624,2.974918,0.061978,1,0.996326,0.0,0.0,0.0,0.984534,0.0,0.978215,0.0,2.331793,0.0,2.347717,0.0,4.033564,0.0,0.978215,-0.370928,1.081457,0.0,2.347717,-0.254663,2.252723,0.0,0.978215,0.352978,1.053866,0.0,2.347717,0.240533,2.432383
8.211334,0.714865,0.560122,1,1.382061,0.0,0.0,0.0,1.839553,0.0,1.84755,0.0,4.774265,0.0,4.43412,0.0,7.140003,0.0,1.84755,-0.167433,2.022934,0.0,4.43412,-0.122914,4.659654,0.0,1.84755,0.169034,2.003625,0.0,4.43412,0.121314,4.591505
6.320375,2.204171,0.785798,0,1.260124,0.0,0.0,0.0,1.236165,0.0,1.264075,0.0,3.189118,0.0,3.03378,0.0,5.104369,0.0,1.264075,-0.478631,1.403369,0.0,3.03378,-0.354299,3.283269,0.0,1.264075,0.482584,1.331252,0.0,3.03378,0.340282,3.258595
2.686854,2.360027,0.339028,0,0.778435,0.0,0.0,0.0,0.507853,0.0,0.537371,0.0,1.298245,0.0,1.28969,0.0,2.034226,0.0,0.537371,-0.236699,0.581837,0.0,1.28969,-0.171618,1.412358,0.0,0.537371,0.243045,0.576913,0.0,1.28969,0.166646,1.358804
6.360245,1.618778,0.637851,0,1.288029,0.0,0.0,0.0,1.263485,0.0,1.272049,0.0,3.068725,0.0,3.052918,0.0,5.327438,0.0,1.272049,-0.344871,1.320267,0.0,3.052918,-0.234966,3.084325,0.0,1.272049,0.336729,1.460373,0.0,3.052918,0.247046,3.16881
7.687183,1.621835,0.593476,2,0.637153,0.0,0.0,0.0,1.866873,0.0,1.921796,0.0,4.877184,0.0,4.61231,0.0,7.591495,0.0,1.921796,-0.206803,2.237409,0.0,4.61231,-0.142903,4.561669,0.0,1.921796,0.203905,2.215399,0.0,4.61231,0.14443,4.957385
3.86698,0.557944,0.160853,0,1.301569,0.0,0.0,0.0,0.766833,0.0,0.773396,0.0,1.84968,0.0,1.856151,0.0,3.16305,0.0,0.773396,-0.081706,0.898081,0.0,1.856151,-0.059349,2.013912,0.0,0.773396,0.082485,0.837753,0.0,1.856151,0.060057,2.034549
2.42905,2.038669,0.768723,2,0.6447,0.0,0.0,0.0,0.594995,0.0,0.607263,0.0,1.444656,0.0,1.45743,0.0,2.494755,0.0,0.607263,-0.289262,0.672124,0.0,1.45743,-0.207386,1.528629,0.0,0.607263,0.289951,0.687751,0.0,1.45743,0.199315,1.487196
9.112251,0.661195,0.165398,0,1.104603,0.0,0.0,0.0,1.879307,0.0,1.82245,0.0,4.469808,0.0,4.373881,0.0,7.14642,0.0,1.82245,-0.082813,1.997329,0.0,4.373881,-0.058975,4.619907,0.0,1.82245,0.08288,1.965285,0.0,4.373881,0.057422,4.659977
3.562818,0.910621,0.18575,0,1.038031,0.0,0.0,0.0,0.73045,0.0,0.712564,0.0,1.701975,0.0,1.710153,0.0,2.819206,0.0,0.712564,-0.10954,0.752623,0.0,1.710153,-0.077702,1.78233,0.0,0.712564,0.112347,0.768774,0.0,1.710153,0.0789,1.775137
