base_size,layer_index,petal_index,opening_degree,tip_x,tip_y,tip_z,base_spread,base_z_offset,extrude_depth,rotation_angle
3.6099,2,4,0.2574,0.091007,3.159392,0.243592,0.906009,0.057606,0.044157,190.0
3.6099,2,5,0.2574,0.090844,3.349529,0.250291,0.893681,0.05769,0.042267,327.5
3.6099,2,6,0.2574,0.094444,3.255661,0.252099,0.909874,0.059969,0.043309,105.0
3.6099,2,7,0.2574,0.089404,3.126168,0.268192,0.922833,0.060203,0.042476,242.5
3.6099,3,0,0.2574,0.17436,3.968596,0.296336,1.14836,0.0,0.048024,0.0
3.6099,3,1,0.2574,0.176851,3.980236,0.301341,1.09371,0.0,0.047014,137.5
3.6099,3,2,0.2574,0.183516,4.058905,0.328071,1.180617,0.0,0.04927,275.0
3.6099,3,3,0.2574,0.18795,3.921608,0.324187,1.154404,0.0,0.045862,52.5
3.6099,3,4,0.2574,0.179141,4.223638,0.304313,1.152371,0.0,0.046848,190.0
3.6099,3,5,0.2574,0.18783,4.135487,0.307849,1.074587,0.0,0.044818,327.5
3.6099,3,6,0.2574,0.180626,4.021646,0.316099,1.065637,0.0,0.046845,105.0
3.6099,3,7,0.2574,0.189706,3.874467,0.309761,1.160255,0.0,0.045189,242.5
3.6099,3,8,0.2574,0.190573,3.864464,0.316387,1.103266,0.0,0.046885,20.0
3.6099,3,9,0.2574,0.184573,4.154224,0.300759,1.137584,0.0,0.046715,157.5
3.6099,3,10,0.2574,0.18091,4.097836,0.325338,1.170878,0.0,0.048604,295.0
3.6099,3,11,0.2574,0.186525,3.999709,0.312857,1.136349,0.0,0.046764,72.5
3.6099,3,12,0.2574,0.176973,4.207153,0.314643,1.158814,0.0,0.046204,210.0
1.5097,1,0,0.6179,0.0,0.938668,0.06341,0.312812,0.049544,0.017105,0.0
1.5097,1,1,0.6179,0.0,0.815792,0.060718,0.296978,0.048483,0.017038,137.5
1.5097,1,2,0.6179,0.0,0.949019,0.062442,0.304278,0.048408,0.017605,275.0
1.5097,1,3,0.6179,0.0,0.889313,0.064381,0.31585,0.050247,0.015875,52.5
1.5097,1,4,0.6179,0.0,0.922511,0.058789,0.306392,0.046706,0.016466,190.0
1.5097,2,0,0.6179,0.097866,1.154097,0.080497,0.44058,0.025484,0.01812,0.0
1.5097,2,1,0.6179,0.093784,1.223253,0.079904,0.407127,0.024949,0.018099,137.5
1.5097,2,2,0.6179,0.095954,1.24465,0.083007,0.419401,0.026433,0.01817,275.0
1.5097,2,3,0.6179,0.091972,1.231636,0.08393,0.396841,0.024566,0.018311,52.5
1.5097,2,4,0.6179,0.091946,1.286764,0.080332,0.393179,0.026264,0.017373,190.0
1.5097,2,5,0.6179,0.094483,1.253103,0.084528,0.419174,0.025309,0.019109,327.5
1.5097,2,6,0.6179,0.094443,1.247783,0.084763,0.389385,0.025343,0.018496,105.0
1.5097,2,7,0.6179,0.094498,1.219298,0.083583,0.404368,0.024388,0.018735,242.5
1.5097,3,0,0.6179,0.179468,1.468914,0.106328,0.493562,0.0,0.019124,0.0
1.5097,3,1,0.6179,0.186593,1.535039,0.106926,0.49333,0.0,0.019701,137.5
1.5097,3,2,0.6179,0.187581,1.542205,0.096004,0.513264,0.0,0.01881,275.0
1.5097,3,3,0.6179,0.186813,1.52454,0.104063,0.498337,0.0,0.019813,52.5
1.5097,3,4,0.6179,0.184569,1.555922,0.102576,0.51909,0.0,0.020705,190.0
1.5097,3,5,0.6179,0.19426,1.563725,0.105652,0.534784,0.0,0.020114,327.5
1.5097,3,6,0.6179,0.185707,1.542964,0.105504,0.50736,0.0,0.020066,105.0
1.5097,3,7,0.6179,0.18741,1.536317,0.104975,0.519112,0.0,0.019397,242.5
1.5097,3,8,0.6179,0.186499,1.463453,0.109404,0.499078,0.0,0.018998,20.0
1.5097,3,9,0.6179,0.189036,1.453397,0.100924,0.509969,0.0,0.01975,157.5
1.5097,3,10,0.6179,0.177879,1.472735,0.104472,0.497306,0.0,0.020422,295.0
1.5097,3,11,0.6179,0.185088,1.556406,0.106133,0.509743,0.0,0.019751,72.5
1.5097,3,12,0.6179,0.186353,1.530025,0.104074,0.507083,0.0,0.018542,210.0
1.0674,1,0,0.9099,0.0,0.599138,0.036461,0.22822,0.036005,0.012078,0.0
1.0674,1,1,0.9099,0.0,0.599394,0.035958,0.23718,0.033925,0.011871,137.5
1.0674,1,2,0.9099,0.0,0.573877,0.03505,0.231165,0.035834,0.011859,275.0
1.0674,1,3,0.9099,0.0,0.582514,0.036097,0.234763,0.036188,0.012041,52.5
1.0674,1,4,0.9099,0.0,0.58739,0.035364,0.214905,0.035699,0.011724,190.0
1.0674,2,0,0.9099,0.097574,0.775906,0.046999,0.310686,0.017936,0.013496,0.0
1.0674,2,1,0.9099,0.096107,0.803321,0.047975,0.296437,0.018156,0.012606,137.5
1.0674,2,2,0.9099,0.098025,0.783429,0.047026,0.312297,0.018118,0.012396,275.0
1.0674,2,3,0.9099,0.099907,0.789695,0.044177,0.307216,0.017801,0.01336,52.5
1.0674,2,4,0.9099,0.095434,0.806217,0.046307,0.303872,0.01815,0.013115,190.0
1.0674,2,5,0.9099,0.09895,0.760115,0.046832,0.31166,0.017561,0.013519,327.5
1.0674,2,6,0.9099,0.095041,0.823019,0.04783,0.312305,0.017136,0.013599,105.0
1.0674,2,7,0.9099,0.100211,0.781222,0.047795,0.309438,0.018,0.012066,242.5
1.0674,3,0,0.9099,0.199962,0.991332,0.055374,0.370358,0.0,0.013773,0.0
1.0674,3,1,0.9099,0.198606,1.010025,0.058304,0.373766,0.0,0.013758,137.5
1.0674,3,2,0.9099,0.189243,1.009305,0.056387,0.366309,0.0,0.013526,275.0
1.0674,3,3,0.9099,0.191496,1.017696,0.057267,0.37803,0.0,0.01365,52.5
1.0674,3,4,0.9099,0.19592,0.999624,0.059978,0.376482,0.0,0.013918,190.0
1.0674,3,5,0.9099,0.190216,1.041924,0.058664,0.376656,0.0,0.014035,327.5
1.0674,3,6,0.9099,0.192917,1.04648,0.057491,0.36896,0.0,0.014459,105.0
1.0674,3,7,0.9099,0.200826,0.972999,0.060388,0.383187,0.0,0.013934,242.5
1.0674,3,8,0.9099,0.200965,0.987235,0.058955,0.380463,0.0,0.01344,20.0
1.0674,3,9,0.9099,0.187493,1.030574,0.058013,0.367413,0.0,0.014514,157.5
1.0674,3,10,0.9099,0.190151,1.027567,0.056785,0.39271,0.0,0.01333,295.0
1.0674,3,11,0.9099,0.196038,1.013929,0.060231,0.385908,0.0,0.013858,72.5
1.0674,3,12,0.9099,0.188965,1.044073,0.059705,0.362905,0.0,0.014192,210.0
1.7527,1,0,0.8992,0.0,0.981625,0.058618,0.36631,0.05596,0.018665,0.0
1.7527,1,1,0.8992,0.0,0.968213,0.057285,0.360437,0.056761,0.019717,137.5
1.7527,1,2,0.8992,0.0,0.986479,0.057255,0.366673,0.060512,0.018632,275.0
1.7527,1,3,0.8992,0.0,0.942862,0.054604,0.360605,0.058001,0.019521,52.5
1.7527,1,4,0.8992,0.0,0.939404,0.053881,0.381164,0.060394,0.01808,190.0
1.7527,2,0,0.8992,0.163784,1.205279,0.07522,0.483057,0.030744,0.020518,0.0
1.7527,2,1,0.8992,0.161091,1.340038,0.079414,0.502039,0.029311,0.020231,137.5
1.7527,2,2,0.8992,0.165001,1.274449,0.07941,0.494727,0.029211,0.021903,275.0
1.7527,2,3,0.8992,0.160005,1.308136,0.075981,0.496635,0.028935,0.020553,52.5
1.7527,2,4,0.8992,0.157338,1.29328,0.076152,0.487066,0.030366,0.020728,190.0
1.7527,2,5,0.8992,0.157617,1.218325,0.075359,0.474655,0.027854,0.021126,327.5
1.7527,2,6,0.8992,0.159605,1.329184,0.074574,0.490907,0.029687,0.021329,105.0
1.7527,2,7,0.8992,0.157171,1.321871,0.076656,0.500226,0.029792,0.019894,242.5
1.7527,3,0,0.8992,0.313583,1.654246,0.095239,0.656983,0.0,0.022325,0.0
1.7527,3,1,0.8992,0.317257,1.658167,0.09767,0.614016,0.0,0.022668,137.5
1.7527,3,2,0.8992,0.322431,1.643418,0.092,0.652569,0.0,0.023034,275.0
1.7527,3,3,0.8992,0.312239,1.698354,0.093769,0.605233,0.0,0.022838,52.5
1.7527,3,4,0.8992,0.312396,1.659202,0.094094,0.631322,0.0,0.024045,190.0
1.7527,3,5,0.8992,0.310253,1.619017,0.094539,0.601577,0.0,0.023179,327.5
1.7527,3,6,0.8992,0.302317,1.62118,0.102333,0.640919,0.0,0.022235,105.0
1.7527,3,7,0.8992,0.310849,1.649085,0.093933,0.629342,0.0,0.023253,242.5
1.7527,3,8,0.8992,0.314316,1.635115,0.105243,0.645575,0.0,0.021581,20.0
1.7527,3,9,0.8992,0.336249,1.611907,0.096607,0.611886,0.0,0.021857,157.5
1.7527,3,10,0.8992,0.32604,1.6424,0.098642,0.610501,0.0,0.023471,295.0
1.7527,3,11,0.8992,0.327674,1.568361,0.099069,0.606309,0.0,0.022875,72.5
1.7527,3,12,0.8992,0.310445,1.705021,0.102999,0.647782,0.0,0.023138,210.0
3.5414,1,0,0.3613,0.0,2.343599,0.173877,0.691442,0.12578,0.039869,0.0
3.5414,1,1,0.3613,0.0,2.243501,0.176203,0.678273,0.126824,0.038668,137.5
3.5414,1,2,0.3613,0.0,2.437819,0.16809,0.7182,0.114889,0.039929,275.0
3.5414,1,3,0.3613,0.0,2.309223,0.167214,0.69396,0.11573,0.040299,52.5
3.5414,1,4,0.3613,0.0,2.22632,0.174396,0.682125,0.118878,0.03838,190.0
3.5414,2,0,0.3613,0.120556,3.182601,0.249067,0.875618,0.059671,0.040962,0.0
3.5414,2,1,0.3613,0.129555,3.103088,0.235202,0.949271,0.059472,0.043166,137.5
3.5414,2,2,0.3613,0.13162,3.156747,0.218979,0.938277,0.059856,0.042668,275.0
3.5414,2,3,0.3613,0.123263,3.051011,0.228366,0.905246,0.059188,0.04448,52.5
3.5414,2,4,0.3613,0.13102,3.029037,0.23283,0.938107,0.060138,0.04118,190.0
3.5414,2,5,0.3613,0.13082,3.022428,0.231542,0.929804,0.058688,0.043148,327.5
3.5414,2,6,0.3613,0.126999,2.955351,0.224284,0.969053,0.05734,0.040976,105.0
3.5414,2,7,0.3613,0.130292,3.20868,0.225027,0.924259,0.061072,0.043061,242.5
3.5414,3,0,0.3613,0.237705,3.870969,0.288298,1.183672,0.0,0.045004,0.0
3.5414,3,1,0.3613,0.261054,3.768109,0.295077,1.155265,0.0,0.042833,137.5
3.5414,3,2,0.3613,0.258089,3.919211,0.300216,1.121666,0.0,0.046997,275.0
3.5414,3,3,0.3613,0.26493,3.768161,0.283474,1.151796,0.0,0.044354,52.5
3.5414,3,4,0.3613,0.272077,3.942972,0.29439,1.106407,0.0,0.044567,190.0
3.5414,3,5,0.3613,0.267026,3.951244,0.304272,1.057833,0.0,0.047616,327.5
3.5414,3,6,0.3613,0.252696,3.99748,0.281344,1.129154,0.0,0.044876,105.0
3.5414,3,7,0.3613,0.265436,3.755423,0.301656,1.115741,0.0,0.045791,242.5
3.5414,3,8,0.3613,0.252144,3.711645,0.29808,1.118665,0.0,0.046707,20.0
3.5414,3,9,0.3613,0.245829,3.771037,0.270903,1.112568,0.0,0.046944,157.5
3.5414,3,10,0.3613,0.253143,3.702936,0.298005,1.136599,0.0,0.048068,295.0
3.5414,3,11,0.3613,0.254393,3.980889,0.296261,1.102347,0.0,0.048364,72.5
3.5414,3,12,0.3613,0.255264,3.99363,0.280214,1.157082,0.0,0.048957,210.0
4.5078,1,0,0.3416,0.0,3.077303,0.215653,0.900337,0.153822,0.050663,0.0
4.5078,1,1,0.3416,0.0,2.884129,0.223946,0.876032,0.154021,0.046436,137.5
4.5078,1,2,0.3416,0.0,2.894089,0.220753,0.867861,0.152519,0.04863,275.0
4.5078,1,3,0.3416,0.0,3.054664,0.227165,0.892912,0.147728,0.047864,52.5
4.5078,1,4,0.3416,0.0,3.03309,0.215141,0.842022,0.14858,0.049814,190.0
4.5078,2,0,0.3416,0.15869,4.001792,0.296121,1.169973,0.075018,0.052318,0.0
4.5078,2,1,0.3416,0.14542,3.912293,0.292469,1.149208,0.078525,0.052625,137.5
4.5078,2,2,0.3416,0.162519,4.192101,0.302195,1.105313,0.077937,0.055421,275.0
4.5078,2,3,0.3416,0.148444,3.928212,0.311303,1.105989,0.074061,0.054756,52.5
4.5078,2,4,0.3416,0.151435,3.68939,0.298803,1.130007,0.072626,0.052783,190.0
4.5078,2,5,0.3416,0.162208,3.970088,0.290311,1.182044,0.074338,0.052664,327.5
4.5078,2,6,0.3416,0.151732,3.999979,0.289448,1.083116,0.073914,0.051934,105.0
4.5078,2,7,0.3416,0.14696,3.929929,0.292526,1.129997,0.073858,0.054016,242.5
4.5078,3,0,0.3416,0.313939,4.710441,0.379247,1.470026,0.0,0.058495,0.0
4.5078,3,1,0.3416,0.310152,4.832265,0.366074,1.379558,0.0,0.059079,137.5
4.5078,3,2,0.3416,0.308036,5.025053,0.371287,1.488177,0.0,0.059587,275.0
4.5078,3,3,0.3416,0.310877,4.863373,0.370092,1.467768,0.0,0.057316,52.5
4.5078,3,4,0.3416,0.309717,4.915816,0.377582,1.3944,0.0,0.059467,190.0
4.5078,3,5,0.3416,0.302197,4.985362,0.382757,1.44089,0.0,0.060776,327.5
4.5078,3,6,0.3416,0.326298,4.895415,0.359507,1.317934,0.0,0.05776,105.0
4.5078,3,7,0.3416,0.30737,4.956832,0.385781,1.45917,0.0,0.05889,242.5
4.5078,3,8,0.3416,0.297501,4.823995,0.358217,1.475978,0.0,0.059628,20.0
4.5078,3,9,0.3416,0.30758,4.772777,0.381851,1.328301,0.0,0.056921,157.5
4.5078,3,10,0.3416,0.313424,4.762488,0.392848,1.442032,0.0,0.056558,295.0
4.5078,3,11,0.3416,0.300382,4.956667,0.349687,1.457116,0.0,0.055873,72.5
4.5078,3,12,0.3416,0.31607,4.944768,0.373926,1.441037,0.0,0.059112,210.0
2.7329,1,0,0.7502,0.0,1.590971,0.103471,0.572503,0.090166,0.030558,0.0
2.7329,1,1,0.7502,0.0,1.554416,0.106119,0.559402,0.092878,0.030753,137.5
2.7329,1,2,0.7502,0.0,1.582863,0.106243,0.570569,0.089604,0.030768,275.0
2.7329,1,3,0.7502,0.0,1.624555,0.102571,0.547437,0.091286,0.030786,52.5
2.7329,1,4,0.7502,0.0,1.685801,0.099581,0.557502,0.088934,0.030783,190.0
2.7329,2,0,0.7502,0.19733,2.082163,0.137607,0.760083,0.044193,0.032297,0.0
2.7329,2,1,0.7502,0.202336,2.111785,0.128036,0.760507,0.044503,0.033258,137.5
2.7329,2,2,0.7502,0.209217,2.089002,0.139392,0.750213,0.043183,0.032636,275.0
2.7329,2,3,0.7502,0.207814,2.185912,0.128428,0.77226,0.04507,0.033421,52.5
2.7329,2,4,0.7502,0.199576,2.073766,0.135034,0.763508,0.047938,0.033792,190.0
2.7329,2,5,0.7502,0.201106,2.025931,0.136293,0.712054,0.045456,0.033858,327.5
2.7329,2,6,0.7502,0.208979,2.091461,0.142209,0.742148,0.046818,0.031683,105.0
2.7329,2,7,0.7502,0.199142,2.027875,0.140935,0.721398,0.047456,0.032172,242.5
2.7329,3,0,0.7502,0.412763,2.72167,0.171207,0.902145,0.0,0.035535,0.0
2.7329,3,1,0.7502,0.410936,2.565973,0.174013,0.938186,0.0,0.034723,137.5
2.7329,3,2,0.7502,0.41609,2.567975,0.178897,0.993472,0.0,0.034276,275.0
2.7329,3,3,0.7502,0.413842,2.811893,0.169872,0.930348,0.0,0.036115,52.5
2.7329,3,4,0.7502,0.392942,2.557823,0.172058,0.957326,0.0,0.036756,190.0
2.7329,3,5,0.7502,0.414145,2.508832,0.172567,0.942697,0.0,0.035083,327.5
2.7329,3,6,0.7502,0.384555,2.723476,0.170487,0.918362,0.0,0.036316,105.0
2.7329,3,7,0.7502,0.414992,2.749455,0.164089,0.982163,0.0,0.036602,242.5
2.7329,3,8,0.7502,0.408584,2.648046,0.17434,0.89912,0.0,0.036064,20.0
2.7329,3,9,0.7502,0.407246,2.698301,0.173803,0.939823,0.0,0.035876,157.5
2.7329,3,10,0.7502,0.400251,2.7086,0.177453,0.905766,0.0,0.037213,295.0
2.7329,3,11,0.7502,0.427481,2.676921,0.167988,0.948983,0.0,0.035003,72.5
2.7329,3,12,0.7502,0.413449,2.689629,0.170177,0.950826,0.0,0.036032,210.0
1.6756,1,0,0.6788,0.0,1.037498,0.064155,0.338675,0.057063,0.018675,0.0
1.6756,1,1,0.6788,0.0,0.993273,0.065959,0.317998,0.055301,0.018651,137.5
1.6756,1,2,0.6788,0.0,0.966184,0.065306,0.339001,0.056862,0.017073,275.0
1.6756,1,3,0.6788,0.0,1.040485,0.061884,0.356493,0.056594,0.019284,52.5
1.6756,1,4,0.6788,0.0,0.924626,0.066403,0.357595,0.05449,0.018262,190.0
1.6756,2,0,0.6788,0.111227,1.312031,0.091963,0.446875,0.027917,0.019196,0.0
1.6756,2,1,0.6788,0.104686,1.382706,0.087816,0.461855,0.027679,0.020353,137.5
1.6756,2,2,0.6788,0.112617,1.301804,0.08966,0.439511,0.028353,0.020239,275.0
1.6756,2,3,0.6788,0.110282,1.312998,0.084242,0.469308,0.029601,0.019101,52.5
1.6756,2,4,0.6788,0.112553,1.327028,0.089654,0.442361,0.028656,0.018982,190.0
1.6756,2,5,0.6788,0.111673,1.341179,0.087266,0.47066,0.026678,0.01975,327.5
1.6756,2,6,0.6788,0.114756,1.3042,0.0856,0.451059,0.028698,0.021627,105.0
1.6756,2,7,0.6788,0.116496,1.347561,0.085709,0.460712,0.028178,0.020279,242.5
1.6756,3,0,0.6788,0.229422,1.749902,0.110756,0.589252,0.0,0.021149,0.0
1.6756,3,1,0.6788,0.237623,1.653943,0.110599,0.573355,0.0,0.02172,137.5
1.6756,3,2,0.6788,0.216944,1.643833,0.112991,0.570376,0.0,0.022421,275.0
1.6756,3,3,0.6788,0.230315,1.600515,0.11083,0.570949,0.0,0.021266,52.5
1.6756,3,4,0.6788,0.226344,1.666192,0.105546,0.557989,0.0,0.020971,190.0
1.6756,3,5,0.6788,0.235673,1.787382,0.108492,0.603938,0.0,0.022312,327.5
1.6756,3,6,0.6788,0.229571,1.608821,0.114879,0.573305,0.0,0.022563,105.0
1.6756,3,7,0.6788,0.235429,1.665442,0.109655,0.546221,0.0,0.021306,242.5
1.6756,3,8,0.6788,0.225996,1.601271,0.109358,0.564382,0.0,0.021482,20.0
1.6756,3,9,0.6788,0.215318,1.691492,0.108992,0.591271,0.0,0.021147,157.5
1.6756,3,10,0.6788,0.225741,1.676791,0.10783,0.575029,0.0,0.021907,295.0
1.6756,3,11,0.6788,0.226199,1.640241,0.113097,0.580978,0.0,0.021147,72.5
1.6756,3,12,0.6788,0.216832,1.630805,0.109752,0.579936,0.0,0.022104,210.0
1.326,1,0,0.3695,0.0,0.86714,0.067587,0.255224,0.044591,0.014743,0.0
1.326,1,1,0.3695,0.0,0.86332,0.064698,0.255122,0.043353,0.014487,137.5
1.326,1,2,0.3695,0.0,0.875765,0.065669,0.248906,0.043396,0.014764,275.0
1.326,1,3,0.3695,0.0,0.850919,0.066855,0.26823,0.04415,0.015122,52.5
1.326,1,4,0.3695,0.0,0.848707,0.062955,0.263205,0.046341,0.014607,190.0
1.326,2,0,0.3695,0.050236,1.166361,0.086012,0.359667,0.021502,0.015285,0.0
1.326,2,1,0.3695,0.05004,1.110499,0.087255,0.353878,0.022497,0.016509,137.5
1.326,2,2,0.3695,0.048648,1.198723,0.078866,0.347204,0.021137,0.015869,275.0
1.326,2,3,0.3695,0.048805,1.186165,0.087023,0.361082,0.021829,0.016484,52.5
1.326,2,4,0.3695,0.047115,1.209264,0.087783,0.346348,0.022041,0.016173,190.0
1.326,2,5,0.3695,0.049868,1.244862,0.086223,0.321537,0.02111,0.014995,327.5
1.326,2,6,0.3695,0.052792,1.102325,0.086552,0.337648,0.022744,0.015866,105.0
1.326,2,7,0.3695,0.050937,1.134959,0.087036,0.344823,0.022824,0.01516,242.5
1.326,3,0,0.3695,0.099917,1.443821,0.109475,0.418862,0.0,0.01712,0.0
1.326,3,1,0.3695,0.099545,1.41507,0.108117,0.441079,0.0,0.018286,137.5
1.326,3,2,0.3695,0.098262,1.490726,0.103425,0.431466,0.0,0.018011,275.0
1.326,3,3,0.3695,0.098294,1.516815,0.106823,0.428226,0.0,0.016119,52.5
1.326,3,4,0.3695,0.095613,1.427892,0.100156,0.406229,0.0,0.017258,190.0
1.326,3,5,0.3695,0.101818,1.405072,0.102362,0.41279,0.0,0.016416,327.5
1.326,3,6,0.3695,0.097486,1.46499,0.109541,0.43633,0.0,0.017063,105.0
1.326,3,7,0.3695,0.100463,1.359881,0.105466,0.416125,0.0,0.017266,242.5
1.326,3,8,0.3695,0.099105,1.421193,0.109003,0.405519,0.0,0.018153,20.0
1.326,3,9,0.3695,0.10096,1.430035,0.108854,0.432308,0.0,0.016957,157.5
1.326,3,10,0.3695,0.094719,1.560108,0.107253,0.408066,0.0,0.017446,295.0
1.326,3,11,0.3695,0.09685,1.440371,0.10649,0.425607,0.0,0.017349,72.5
1.326,3,12,0.3695,0.101261,1.463683,0.110912,0.423415,0.0,0.017368,210.0
1.923,1,0,0.0888,0.0,1.317105,0.112669,0.356821,0.063693,0.021079,0.0
1.923,1,1,0.0888,0.0,1.296331,0.110885,0.330932,0.063182,0.020859,137.5
1.923,1,2,0.0888,0.0,1.364155,0.112965,0.34267,0.062582,0.021013,275.0
1.923,1,3,0.0888,0.0,1.313032,0.114034,0.368972,0.064076,0.020479,52.5
1.923,1,4,0.0888,0.0,1.325588,0.10688,0.34804,0.064466,0.020685,190.0
1.923,2,0,0.0888,0.017842,1.8687,0.151415,0.45251,0.033347,0.023598,0.0
1.923,2,1,0.0888,0.016274,1.822802,0.152583,0.476651,0.032015,0.023461,137.5
1.923,2,2,0.0888,0.016336,1.821557,0.139632,0.473261,0.031924,0.02225,275.0
1.923,2,3,0.0888,0.017743,1.829003,0.147595,0.467351,0.031288,0.022233,52.5
1.923,2,4,0.0888,0.01747,1.854251,0.15209,0.474518,0.033947,0.021999,190.0
1.923,2,5,0.0888,0.017255,1.734777,0.142769,0.438394,0.030032,0.022922,327.5
1.923,2,6,0.0888,0.017044,1.940806,0.146236,0.485786,0.031257,0.023251,105.0
1.923,2,7,0.0888,0.017282,1.848722,0.144972,0.46017,0.03162,0.023786,242.5
1.923,3,0,0.0888,0.035189,2.22131,0.176097,0.60325,0.0,0.026245,0.0
1.923,3,1,0.0888,0.033478,2.265876,0.184939,0.586152,0.0,0.025885,137.5
1.923,3,2,0.0888,0.032038,2.197961,0.176776,0.581096,0.0,0.024637,275.0
1.923,3,3,0.0888,0.035206,2.212695,0.173917,0.562202,0.0,0.02427,52.5
1.923,3,4,0.0888,0.033583,2.279205,0.180988,0.565022,0.0,0.024361,190.0
1.923,3,5,0.0888,0.034,2.20031,0.175755,0.588665,0.0,0.026575,327.5
1.923,3,6,0.0888,0.033909,2.302799,0.176138,0.59343,0.0,0.025725,105.0
1.923,3,7,0.0888,0.033302,2.234308,0.182097,0.576286,0.0,0.023799,242.5
1.923,3,8,0.0888,0.033705,2.219797,0.183085,0.626033,0.0,0.024565,20.0
1.923,3,9,0.0888,0.032561,2.290482,0.18387,0.624699,0.0,0.026158,157.5
1.923,3,10,0.0888,0.032467,2.354825,0.187985,0.593281,0.0,0.024406,295.0
1.923,3,11,0.0888,0.033858,2.236425,0.188203,0.587797,0.0,0.025366,72.5
1.923,3,12,0.0888,0.036602,2.162929,0.16713,0.605461,0.0,0.025726,210.0
3.6166,1,0,0.1433,0.0,2.463573,0.206854,0.654305,0.119879,0.039124,0.0
3.6166,1,1,0.1433,0.0,2.53608,0.188891,0.671388,0.122871,0.041267,137.5
3.6166,1,2,0.1433,0.0,2.465498,0.198569,0.656336,0.119883,0.038899,275.0
3.6166,1,3,0.1433,0.0,2.433879,0.19928,0.70723,0.122204,0.04086,52.5
3.6166,1,4,0.1433,0.0,2.516625,0.206371,0.670161,0.123203,0.039848,190.0
3.6166,2,0,0.1433,0.052516,3.31504,0.256314,0.916862,0.059461,0.043786,0.0
3.6166,2,1,0.1433,0.050451,3.308291,0.266946,0.858699,0.057984,0.042597,137.5
3.6166,2,2,0.1433,0.053984,3.542114,0.277674,0.862265,0.060369,0.046639,275.0
3.6166,2,3,0.1433,0.054502,3.261764,0.269331,0.862766,0.058451,0.044073,52.5
3.6166,2,4,0.1433,0.049821,3.164798,0.271636,0.887653,0.063073,0.039589,190.0
3.6166,2,5,0.1433,0.053459,3.379377,0.25704,0.877329,0.05968,0.042102,327.5
3.6166,2,6,0.1433,0.052487,3.291128,0.279618,0.917207,0.059379,0.042128,105.0
3.6166,2,7,0.1433,0.050861,3.435214,0.279791,0.894805,0.061198,0.041101,242.5
3.6166,3,0,0.1433,0.100383,4.042449,0.331531,1.103663,0.0,0.045678,0.0
3.6166,3,1,0.1433,0.099071,4.072639,0.350959,1.132562,0.0,0.046231,137.5
3.6166,3,2,0.1433,0.108372,4.288452,0.358138,1.070733,0.0,0.046666,275.0
3.6166,3,3,0.1433,0.103413,4.131958,0.338217,1.108994,0.0,0.046899,52.5
3.6166,3,4,0.1433,0.104524,4.090135,0.332849,1.07806,0.0,0.04532,190.0
3.6166,3,5,0.1433,0.102482,4.017595,0.322324,1.131164,0.0,0.046535,327.5
3.6166,3,6,0.1433,0.098656,4.14498,0.319382,1.070455,0.0,0.048023,105.0
3.6166,3,7,0.1433,0.10805,4.227537,0.347521,1.124494,0.0,0.044307,242.5
3.6166,3,8,0.1433,0.103393,4.270178,0.33279,1.070669,0.0,0.048717,20.0
3.6166,3,9,0.1433,0.103738,4.168957,0.340537,1.131402,0.0,0.050388,157.5
3.6166,3,10,0.1433,0.111619,4.274839,0.349626,1.151384,0.0,0.046204,295.0
3.6166,3,11,0.1433,0.104132,4.316014,0.336263,1.133865,0.0,0.048148,72.5
3.6166,3,12,0.1433,0.105749,4.180455,0.337114,1.137338,0.0,0.044685,210.0
1.8083,1,0,0.7213,0.0,1.155367,0.071812,0.387458,0.060448,0.019204,0.0
1.8083,1,1,0.7213,0.0,1.041045,0.067334,0.382945,0.05887,0.019819,137.5
1.8083,1,2,0.7213,0.0,1.042596,0.068858,0.370758,0.062299,0.020702,275.0
1.8083,1,3,0.7213,0.0,1.08937,0.06965,0.362797,0.060718,0.019124,52.5
1.8083,1,4,0.7213,0.0,1.056805,0.071576,0.384184,0.05897,0.020165,190.0
1.8083,2,0,0.7213,0.132926,1.42432,0.087484,0.525542,0.031101,0.022985,0.0
1.8083,2,1,0.7213,0.133282,1.39289,0.096451,0.518986,0.031207,0.0207,137.5
1.8083,2,2,0.7213,0.141192,1.468782,0.096594,0.466114,0.029714,0.021345,275.0
1.8083,2,3,0.7213,0.12945,1.340969,0.095403,0.517815,0.029979,0.022602,52.5
1.8083,2,4,0.7213,0.134741,1.423226,0.089725,0.49196,0.029499,0.021008,190.0
1.8083,2,5,0.7213,0.131885,1.411078,0.093801,0.508737,0.030671,0.021503,327.5
1.8083,2,6,0.7213,0.12866,1.45755,0.095637,0.503795,0.030812,0.020728,105.0
1.8083,2,7,0.7213,0.128278,1.368358,0.094098,0.492882,0.031961,0.022483,242.5
1.8083,3,0,0.7213,0.256412,1.687649,0.114102,0.599517,0.0,0.023146,0.0
1.8083,3,1,0.7213,0.256492,1.7062,0.11976,0.644941,0.0,0.024023,137.5
1.8083,3,2,0.7213,0.261658,1.775756,0.117641,0.616399,0.0,0.023008,275.0
1.8083,3,3,0.7213,0.261098,1.787402,0.118793,0.620633,0.0,0.02483,52.5
1.8083,3,4,0.7213,0.259285,1.722312,0.109323,0.617763,0.0,0.023556,190.0
